Local time - DST,temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
2009-04-07 13:00:00+00:00,21.34,38.53,806.0,865.06,144.0,298.65,1.74,195.0,94690.0
2009-04-07 14:00:00+00:00,21.23,38.96,738.0,700.11,215.0,299.55,1.47,200.0,94693.0
2009-04-07 15:00:00+00:00,21.12,39.4,532.0,299.64,327.0,300.45,1.2,204.0,94696.0
2009-04-07 16:00:00+00:00,21.01,39.83,330.0,84.34,281.0,301.35,0.92,209.0,94699.0
2009-04-07 17:00:00+00:00,19.69,45.1,289.0,173.25,212.0,296.23,0.99,202.0,94749.0
2009-04-07 18:00:00+00:00,18.36,50.37,198.0,278.23,119.0,291.12,1.06,194.0,94799.0
2009-04-07 19:00:00+00:00,17.03,55.64,53.0,117.79,40.0,286.0,1.13,187.0,94849.0
2009-04-07 20:00:00+00:00,15.98,59.1,0.0,0.0,0.0,282.83,1.03,229.0,94914.0
2009-04-07 21:00:00+00:00,14.93,62.55,0.0,0.0,0.0,279.67,0.92,270.0,94979.0
2009-04-07 22:00:00+00:00,13.88,66.01,0.0,0.0,0.0,276.5,0.81,312.0,95045.0
2009-04-07 23:00:00+00:00,12.16,71.91,0.0,0.0,0.0,274.92,0.63,320.0,95060.0
2009-04-08 00:00:00+00:00,10.43,77.81,0.0,0.0,0.0,273.33,0.44,329.0,95076.0
2009-04-08 01:00:00+00:00,8.71,83.71,0.0,0.0,0.0,271.75,0.25,337.0,95091.0
2009-04-08 02:00:00+00:00,7.68,85.78,0.0,0.0,0.0,271.95,0.33,338.0,95091.0
2009-04-08 03:00:00+00:00,6.65,87.84,0.0,0.0,0.0,272.15,0.41,338.0,95091.0
2009-04-08 04:00:00+00:00,5.62,89.91,0.0,0.0,0.0,272.35,0.5,338.0,95091.0
2009-04-08 05:00:00+00:00,6.45,89.61,0.0,0.0,0.0,270.57,0.44,338.0,95101.0
2009-04-08 06:00:00+00:00,7.28,89.32,0.0,0.0,0.0,268.78,0.39,338.0,95110.0
2009-04-08 07:00:00+00:00,8.11,89.02,30.0,62.69,25.0,267.0,0.33,338.0,95119.0
2009-04-08 08:00:00+00:00,11.85,77.4,197.0,416.67,91.0,272.03,0.73,36.0,95095.0
2009-04-08 09:00:00+00:00,15.58,65.79,386.0,645.46,116.0,277.07,1.13,93.0,95070.0
2009-04-08 10:00:00+00:00,19.32,54.17,506.0,551.47,197.0,282.1,1.53,150.0,95045.0
2009-04-08 11:00:00+00:00,20.32,48.8,687.0,812.52,142.0,287.52,1.77,158.0,94973.0
2009-04-08 12:00:00+00:00,21.32,43.44,777.0,855.69,142.0,292.93,2.01,165.0,94902.0
2009-04-08 13:00:00+00:00,22.32,38.07,822.0,912.32,120.0,298.35,2.25,172.0,94830.0
2009-04-08 14:00:00+00:00,22.19,39.16,775.0,813.57,164.0,301.88,2.29,176.0,94780.0
2009-04-08 15:00:00+00:00,22.07,40.25,725.0,893.91,110.0,305.42,2.34,180.0,94731.0
2009-04-08 16:00:00+00:00,21.95,41.34,572.0,720.04,151.0,308.95,2.39,184.0,94681.0
2009-04-08 17:00:00+00:00,20.38,46.11,425.0,698.41,112.0,301.25,2.41,181.0,94696.0
2009-04-08 18:00:00+00:00,18.81,50.89,242.0,535.28,88.0,293.55,2.44,178.0,94712.0
2009-04-08 19:00:00+00:00,17.23,55.66,67.0,245.1,39.0,285.85,2.47,175.0,94727.0
2009-04-08 20:00:00+00:00,14.52,64.97,0.0,0.0,0.0,281.72,2.59,185.0,94762.0
2009-04-08 21:00:00+00:00,11.81,74.29,0.0,0.0,0.0,277.58,2.72,194.0,94796.0
2009-04-08 22:00:00+00:00,9.1,83.6,0.0,0.0,0.0,273.45,2.84,204.0,94830.0
2009-04-08 23:00:00+00:00,8.74,86.02,0.0,0.0,0.0,271.15,2.54,215.0,94821.0
2009-04-09 00:00:00+00:00,8.38,88.43,0.0,0.0,0.0,268.85,2.24,227.0,94811.0
2009-04-09 01:00:00+00:00,8.02,90.85,0.0,0.0,0.0,266.55,1.94,238.0,94802.0
2009-04-09 02:00:00+00:00,7.92,91.2,0.0,0.0,0.0,264.42,1.93,245.0,94780.0
2009-04-09 03:00:00+00:00,7.81,91.55,0.0,0.0,0.0,262.28,1.91,252.0,94759.0
2009-04-09 04:00:00+00:00,7.71,91.9,0.0,0.0,0.0,260.15,1.89,259.0,94737.0
2009-04-09 05:00:00+00:00,8.36,91.76,0.0,0.0,0.0,261.78,1.96,267.0,94731.0
2009-04-09 06:00:00+00:00,9.01,91.63,0.0,0.0,0.0,263.42,2.03,275.0,94724.0
2009-04-09 07:00:00+00:00,9.66,91.49,37.0,105.47,28.0,265.05,2.1,282.0,94718.0
2009-04-09 08:00:00+00:00,13.02,76.44,219.0,558.14,74.0,268.5,2.23,245.0,94674.0
2009-04-09 09:00:00+00:00,16.39,61.38,408.0,746.21,92.0,271.95,2.36,209.0,94631.0
2009-04-09 10:00:00+00:00,19.75,46.33,581.0,863.36,93.0,275.4,2.5,172.0,94587.0
2009-04-09 11:00:00+00:00,20.65,41.25,710.0,888.36,110.0,278.45,2.65,173.0,94519.0
2009-04-09 12:00:00+00:00,21.55,36.16,794.0,902.92,120.0,281.5,2.81,174.0,94450.0
2009-04-09 13:00:00+00:00,22.45,31.08,827.0,912.61,121.0,284.55,2.97,175.0,94382.0
2009-04-09 14:00:00+00:00,22.17,32.05,796.0,875.56,135.0,284.88,3.08,176.0,94323.0
2009-04-09 15:00:00+00:00,21.9,33.02,733.0,910.7,103.0,285.22,3.2,178.0,94264.0
2009-04-09 16:00:00+00:00,21.62,33.99,594.0,803.89,121.0,285.55,3.31,179.0,94205.0
2009-04-09 17:00:00+00:00,18.75,43.81,431.0,714.85,108.0,281.28,3.56,176.0,94223.0
2009-04-09 18:00:00+00:00,15.88,53.64,254.0,600.49,79.0,277.02,3.81,172.0,94242.0
2009-04-09 19:00:00+00:00,13.01,63.46,76.0,321.79,38.0,272.75,4.06,168.0,94261.0
2009-04-09 20:00:00+00:00,11.9,67.66,0.0,0.0,0.0,270.47,3.9,169.0,94307.0
2009-04-09 21:00:00+00:00,10.78,71.85,0.0,0.0,0.0,268.18,3.74,169.0,94354.0
2009-04-09 22:00:00+00:00,9.66,76.05,0.0,0.0,0.0,265.9,3.59,170.0,94401.0
2009-04-09 23:00:00+00:00,9.39,79.15,0.0,0.0,0.0,266.02,3.22,179.0,94416.0
2009-04-10 00:00:00+00:00,9.13,82.26,0.0,0.0,0.0,266.13,2.85,188.0,94432.0
2009-04-10 01:00:00+00:00,8.86,85.36,0.0,0.0,0.0,266.25,2.48,196.0,94447.0
2009-04-10 02:00:00+00:00,8.69,87.12,0.0,0.0,0.0,264.33,2.34,210.0,94444.0
2009-04-10 03:00:00+00:00,8.51,88.88,0.0,0.0,0.0,262.42,2.21,223.0,94441.0
2009-04-10 04:00:00+00:00,8.34,90.64,0.0,0.0,0.0,260.5,2.07,236.0,94438.0
2009-04-10 05:00:00+00:00,8.76,90.98,0.0,0.0,0.0,260.13,2.17,240.0,94426.0
2009-04-10 06:00:00+00:00,9.18,91.32,0.0,0.0,0.0,259.77,2.26,244.0,94413.0
2009-04-10 07:00:00+00:00,9.6,91.66,41.0,110.06,31.0,259.4,2.36,248.0,94401.0
2009-04-10 08:00:00+00:00,12.82,77.04,217.0,505.41,83.0,264.33,2.43,222.0,94373.0
2009-04-10 09:00:00+00:00,16.04,62.42,417.0,776.97,84.0,269.27,2.51,196.0,94345.0
2009-04-10 10:00:00+00:00,19.26,47.8,584.0,850.75,99.0,274.2,2.58,171.0,94317.0
2009-04-10 11:00:00+00:00,20.16,42.53,708.0,860.32,123.0,279.07,2.68,172.0,94289.0
2009-04-10 12:00:00+00:00,21.07,37.26,802.0,920.36,111.0,283.93,2.77,174.0,94261.0
2009-04-10 13:00:00+00:00,21.98,31.99,848.0,978.55,87.0,288.8,2.87,175.0,94233.0
2009-04-10 14:00:00+00:00,21.8,33.14,804.0,890.85,128.0,288.73,2.87,175.0,94214.0
2009-04-10 15:00:00+00:00,21.63,34.29,748.0,959.0,81.0,288.67,2.87,174.0,94195.0
2009-04-10 16:00:00+00:00,21.45,35.44,598.0,805.68,121.0,288.6,2.87,174.0,94177.0
2009-04-10 17:00:00+00:00,19.17,43.23,440.0,742.06,102.0,285.05,3.09,172.0,94202.0
2009-04-10 18:00:00+00:00,16.89,51.02,260.0,623.44,76.0,281.5,3.32,170.0,94226.0
2009-04-10 19:00:00+00:00,14.6,58.81,73.0,254.26,42.0,277.95,3.54,168.0,94251.0
2009-04-10 20:00:00+00:00,12.7,65.31,0.0,0.0,0.0,275.07,3.58,172.0,94307.0
2009-04-10 21:00:00+00:00,10.8,71.81,0.0,0.0,0.0,272.18,3.61,176.0,94363.0
2009-04-10 22:00:00+00:00,8.9,78.31,0.0,0.0,0.0,269.3,3.64,180.0,94419.0
2009-04-10 23:00:00+00:00,8.51,80.38,0.0,0.0,0.0,269.47,3.31,209.0,94422.0
2009-04-11 00:00:00+00:00,8.11,82.45,0.0,0.0,0.0,269.63,2.98,239.0,94426.0
2009-04-11 01:00:00+00:00,7.72,84.52,0.0,0.0,0.0,269.8,2.65,269.0,94429.0
2009-04-11 02:00:00+00:00,7.47,86.57,0.0,0.0,0.0,267.5,2.54,276.0,94413.0
2009-04-11 03:00:00+00:00,7.22,88.63,0.0,0.0,0.0,265.2,2.44,284.0,94398.0
2009-04-11 04:00:00+00:00,6.98,90.68,0.0,0.0,0.0,262.9,2.33,291.0,94382.0
2009-04-11 05:00:00+00:00,7.72,90.95,0.0,0.0,0.0,263.12,2.18,300.0,94385.0
2009-04-11 06:00:00+00:00,8.46,91.21,0.0,0.0,0.0,263.33,2.04,309.0,94388.0
2009-04-11 07:00:00+00:00,9.2,91.48,38.0,62.28,32.0,263.55,1.89,319.0,94391.0
2009-04-11 08:00:00+00:00,12.57,77.01,216.0,454.86,93.0,267.52,1.83,264.0,94354.0
2009-04-11 09:00:00+00:00,15.95,62.53,333.0,334.38,188.0,271.48,1.78,210.0,94317.0
2009-04-11 10:00:00+00:00,19.32,48.06,566.0,741.03,140.0,275.45,1.72,155.0,94279.0
2009-04-11 11:00:00+00:00,20.3,42.71,702.0,816.65,143.0,279.13,1.61,157.0,94248.0
2009-04-11 12:00:00+00:00,21.28,37.37,746.0,700.62,217.0,282.82,1.49,158.0,94217.0
2009-04-11 13:00:00+00:00,22.27,32.02,841.0,931.3,113.0,286.5,1.38,160.0,94186.0
2009-04-11 14:00:00+00:00,22.24,32.7,817.0,924.4,112.0,288.08,1.26,157.0,94142.0
2009-04-11 15:00:00+00:00,22.21,33.37,731.0,866.7,125.0,289.67,1.15,154.0,94099.0
2009-04-11 16:00:00+00:00,22.18,34.05,608.0,834.36,111.0,291.25,1.03,152.0,94055.0
2009-04-11 17:00:00+00:00,20.76,38.98,446.0,755.82,99.0,286.55,1.27,154.0,94074.0
2009-04-11 18:00:00+00:00,19.34,43.91,264.0,625.8,77.0,281.85,1.5,157.0,94093.0
2009-04-11 19:00:00+00:00,17.92,48.84,89.0,437.42,34.0,277.15,1.74,160.0,94111.0
2009-04-11 20:00:00+00:00,15.44,56.65,0.0,0.0,0.0,274.55,1.61,208.0,94139.0
2009-04-11 21:00:00+00:00,12.96,64.45,0.0,0.0,0.0,271.95,1.49,257.0,94167.0
2009-04-11 22:00:00+00:00,10.48,72.26,0.0,0.0,0.0,269.35,1.37,305.0,94195.0
2009-04-11 23:00:00+00:00,9.24,76.37,0.0,0.0,0.0,268.37,1.37,315.0,94177.0
2009-04-12 00:00:00+00:00,7.99,80.49,0.0,0.0,0.0,267.38,1.37,325.0,94158.0
2009-04-12 01:00:00+00:00,6.75,84.6,0.0,0.0,0.0,266.4,1.38,336.0,94139.0
2009-04-12 02:00:00+00:00,5.99,85.67,0.0,0.0,0.0,266.9,1.04,337.0,94121.0
2009-04-12 03:00:00+00:00,5.23,86.74,0.0,0.0,0.0,267.4,0.7,339.0,94102.0
2009-04-12 04:00:00+00:00,4.48,87.81,0.0,0.0,0.0,267.9,0.36,341.0,94083.0
2009-04-12 05:00:00+00:00,5.76,85.72,0.0,0.0,0.0,266.67,0.3,342.0,94074.0
2009-04-12 06:00:00+00:00,7.04,83.62,0.0,0.0,0.0,265.43,0.24,344.0,94065.0
2009-04-12 07:00:00+00:00,8.32,81.53,47.0,108.1,36.0,264.2,0.18,345.0,94055.0
2009-04-12 08:00:00+00:00,12.24,69.45,182.0,228.56,119.0,269.7,0.73,11.0,94046.0
2009-04-12 09:00:00+00:00,16.16,57.36,278.0,157.31,209.0,275.2,1.28,37.0,94037.0
2009-04-12 10:00:00+00:00,20.08,45.28,562.0,703.94,154.0,280.7,1.83,63.0,94027.0
2009-04-12 11:00:00+00:00,20.65,41.77,739.0,956.52,80.0,288.4,1.96,68.0,94002.0
2009-04-12 12:00:00+00:00,21.23,38.26,591.0,292.4,369.0,296.1,2.08,74.0,93978.0
2009-04-12 13:00:00+00:00,21.81,34.75,776.0,696.23,229.0,303.8,2.21,79.0,93953.0
2009-04-12 14:00:00+00:00,21.61,35.82,716.0,575.4,275.0,304.97,2.22,78.0,93915.0
2009-04-12 15:00:00+00:00,21.42,36.89,524.0,254.68,345.0,306.13,2.23,77.0,93878.0
2009-04-12 16:00:00+00:00,21.22,37.96,399.0,170.22,297.0,307.3,2.25,76.0,93841.0
2009-04-12 17:00:00+00:00,19.84,43.15,383.0,432.26,183.0,305.2,2.23,75.0,93869.0
2009-04-12 18:00:00+00:00,18.45,48.35,197.0,208.28,134.0,303.1,2.21,74.0,93897.0
2009-04-12 19:00:00+00:00,17.06,53.54,78.0,247.04,46.0,301.0,2.19,74.0,93925.0
2009-04-12 20:00:00+00:00,15.03,59.92,0.0,0.0,0.0,300.45,1.91,45.0,93968.0
2009-04-12 21:00:00+00:00,12.99,66.31,0.0,0.0,0.0,299.9,1.63,17.0,94012.0
2009-04-12 22:00:00+00:00,10.96,72.69,0.0,0.0,0.0,299.35,1.35,349.0,94055.0
2009-04-12 23:00:00+00:00,9.42,77.73,0.0,0.0,0.0,292.55,1.42,343.0,94065.0
2009-04-13 00:00:00+00:00,7.87,82.76,0.0,0.0,0.0,285.75,1.48,338.0,94074.0
2009-04-13 01:00:00+00:00,6.33,87.8,0.0,0.0,0.0,278.95,1.54,332.0,94083.0
2009-04-13 02:00:00+00:00,5.72,87.91,0.0,0.0,0.0,275.62,1.37,333.0,94096.0
2009-04-13 03:00:00+00:00,5.11,88.01,0.0,0.0,0.0,272.28,1.19,334.0,94108.0
2009-04-13 04:00:00+00:00,4.51,88.12,0.0,0.0,0.0,268.95,1.01,336.0,94121.0
2009-04-13 05:00:00+00:00,5.57,86.68,0.0,0.0,0.0,267.62,0.76,335.0,94124.0
2009-04-13 06:00:00+00:00,6.64,85.24,0.0,0.0,0.0,266.28,0.52,334.0,94127.0
2009-04-13 07:00:00+00:00,7.7,83.8,46.0,74.68,38.0,264.95,0.28,334.0,94130.0
2009-04-13 08:00:00+00:00,11.62,71.96,224.0,455.83,96.0,270.88,0.53,358.0,94130.0
2009-04-13 09:00:00+00:00,15.55,60.11,375.0,473.45,165.0,276.82,0.79,22.0,94130.0
2009-04-13 10:00:00+00:00,19.47,48.27,588.0,801.02,120.0,282.75,1.05,46.0,94130.0
2009-04-13 11:00:00+00:00,20.19,43.18,637.0,556.72,251.0,291.53,1.21,63.0,94102.0
2009-04-13 12:00:00+00:00,20.91,38.08,717.0,586.87,269.0,300.32,1.37,80.0,94074.0
2009-04-13 13:00:00+00:00,21.64,32.99,644.0,348.29,369.0,309.1,1.53,98.0,94046.0
2009-04-13 14:00:00+00:00,21.47,33.82,527.0,172.69,394.0,312.33,1.51,112.0,94043.0
2009-04-13 15:00:00+00:00,21.31,34.66,643.0,536.5,264.0,315.57,1.49,127.0,94040.0
2009-04-13 16:00:00+00:00,21.15,35.49,409.0,182.49,299.0,318.8,1.46,142.0,94037.0
2009-04-13 17:00:00+00:00,19.91,40.03,253.0,77.21,217.0,315.65,1.57,164.0,94071.0
2009-04-13 18:00:00+00:00,18.67,44.56,77.0,0.0,77.0,312.5,1.67,186.0,94105.0
2009-04-13 19:00:00+00:00,17.42,49.1,59.0,75.01,49.0,309.35,1.78,208.0,94139.0
2009-04-13 20:00:00+00:00,14.68,57.17,0.0,0.0,0.0,304.32,1.61,236.0,94192.0
2009-04-13 21:00:00+00:00,11.93,65.25,0.0,0.0,0.0,299.28,1.45,264.0,94245.0
2009-04-13 22:00:00+00:00,9.19,73.32,0.0,0.0,0.0,294.25,1.28,292.0,94298.0
2009-04-13 23:00:00+00:00,7.98,76.42,0.0,0.0,0.0,289.78,1.43,297.0,94301.0
2009-04-14 00:00:00+00:00,6.77,79.52,0.0,0.0,0.0,285.32,1.58,302.0,94304.0
2009-04-14 01:00:00+00:00,5.56,82.62,0.0,0.0,0.0,280.85,1.72,307.0,94307.0
2009-04-14 02:00:00+00:00,4.92,82.58,0.0,0.0,0.0,280.25,1.86,307.0,94323.0
2009-04-14 03:00:00+00:00,4.28,82.54,0.0,0.0,0.0,279.65,2.0,306.0,94338.0
2009-04-14 04:00:00+00:00,3.65,82.5,0.0,0.0,0.0,279.05,2.14,306.0,94354.0
2009-04-14 05:00:00+00:00,4.82,81.98,0.0,0.0,0.0,276.23,1.89,307.0,94366.0
2009-04-14 06:00:00+00:00,6.0,81.47,0.0,0.0,0.0,273.42,1.65,307.0,94379.0
2009-04-14 07:00:00+00:00,7.18,80.95,61.0,186.78,40.0,270.6,1.41,307.0,94391.0
2009-04-14 08:00:00+00:00,11.6,70.98,242.0,552.62,84.0,276.18,1.56,270.0,94376.0
2009-04-14 09:00:00+00:00,16.03,61.01,433.0,749.31,97.0,281.77,1.71,232.0,94360.0
2009-04-14 10:00:00+00:00,20.45,51.04,608.0,874.58,93.0,287.35,1.86,194.0,94345.0
2009-04-14 11:00:00+00:00,21.1,46.36,739.0,911.61,103.0,294.08,2.14,195.0,94320.0
2009-04-14 12:00:00+00:00,21.76,41.69,834.0,973.37,87.0,300.82,2.42,196.0,94295.0
2009-04-14 13:00:00+00:00,22.42,37.01,833.0,855.8,154.0,307.55,2.7,198.0,94270.0
2009-04-14 14:00:00+00:00,22.18,39.06,841.0,975.69,86.0,309.57,2.72,198.0,94245.0
2009-04-14 15:00:00+00:00,21.94,41.12,720.0,781.71,165.0,311.58,2.73,197.0,94220.0
2009-04-14 16:00:00+00:00,21.7,43.17,601.0,753.79,144.0,313.6,2.74,197.0,94195.0
2009-04-14 17:00:00+00:00,19.3,51.12,449.0,711.02,115.0,309.25,3.04,196.0,94230.0
2009-04-14 18:00:00+00:00,16.9,59.06,276.0,636.08,79.0,304.9,3.34,194.0,94264.0
2009-04-14 19:00:00+00:00,14.5,67.01,96.0,393.96,42.0,300.55,3.64,192.0,94298.0
2009-04-14 20:00:00+00:00,12.94,71.17,0.0,0.0,0.0,295.52,3.71,191.0,94345.0
2009-04-14 21:00:00+00:00,11.38,75.33,0.0,0.0,0.0,290.48,3.77,191.0,94391.0
2009-04-14 22:00:00+00:00,9.82,79.49,0.0,0.0,0.0,285.45,3.83,190.0,94438.0
2009-04-14 23:00:00+00:00,9.62,81.44,0.0,0.0,0.0,282.82,3.48,194.0,94444.0
2009-04-15 00:00:00+00:00,9.43,83.4,0.0,0.0,0.0,280.18,3.13,198.0,94450.0
2009-04-15 01:00:00+00:00,9.23,85.35,0.0,0.0,0.0,277.55,2.77,201.0,94457.0
2009-04-15 02:00:00+00:00,8.8,83.05,0.0,0.0,0.0,275.77,2.79,201.0,94422.0
2009-04-15 03:00:00+00:00,8.36,80.75,0.0,0.0,0.0,273.98,2.8,200.0,94388.0
2009-04-15 04:00:00+00:00,7.93,78.45,0.0,0.0,0.0,272.2,2.81,199.0,94354.0
2009-04-15 05:00:00+00:00,9.03,77.37,0.0,0.0,0.0,272.38,2.78,199.0,94351.0
2009-04-15 06:00:00+00:00,10.14,76.3,0.0,0.0,0.0,272.57,2.74,198.0,94348.0
2009-04-15 07:00:00+00:00,11.25,75.22,33.0,8.5,32.0,272.75,2.7,198.0,94345.0
2009-04-15 08:00:00+00:00,13.87,67.08,226.0,409.0,107.0,284.1,3.07,191.0,94304.0
2009-04-15 09:00:00+00:00,16.48,58.94,221.0,46.34,200.0,295.45,3.44,185.0,94264.0
2009-04-15 10:00:00+00:00,19.1,50.8,344.0,92.69,289.0,306.8,3.81,178.0,94223.0
2009-04-15 11:00:00+00:00,19.18,51.64,306.0,15.67,295.0,316.35,4.06,178.0,94186.0
2009-04-15 12:00:00+00:00,19.27,52.47,109.0,0.0,109.0,325.9,4.3,179.0,94149.0
2009-04-15 13:00:00+00:00,19.36,53.31,580.0,220.78,404.0,335.45,4.55,179.0,94111.0
2009-04-15 14:00:00+00:00,19.32,55.18,472.0,100.33,394.0,335.73,4.58,181.0,94046.0
2009-04-15 15:00:00+00:00,19.28,57.04,387.0,60.27,344.0,336.02,4.62,182.0,93981.0
2009-04-15 16:00:00+00:00,19.24,58.91,374.0,119.73,301.0,336.3,4.65,184.0,93915.0
2009-04-15 17:00:00+00:00,17.65,65.9,364.0,329.65,208.0,336.15,3.82,173.0,93953.0
2009-04-15 18:00:00+00:00,16.06,72.9,232.0,331.96,128.0,336.0,2.99,162.0,93990.0
2009-04-15 19:00:00+00:00,14.46,79.89,84.0,227.26,52.0,335.85,2.17,152.0,94027.0
2009-04-15 20:00:00+00:00,13.33,83.71,0.0,0.0,0.0,338.65,2.27,147.0,94049.0
2009-04-15 21:00:00+00:00,12.19,87.53,0.0,0.0,0.0,341.45,2.37,143.0,94071.0
2009-04-15 22:00:00+00:00,11.05,91.35,0.0,0.0,0.0,344.25,2.47,138.0,94093.0
2009-04-15 23:00:00+00:00,10.76,93.27,0.0,0.0,0.0,341.3,2.21,147.0,94080.0
2009-04-16 00:00:00+00:00,10.47,95.2,0.0,0.0,0.0,338.35,1.95,155.0,94068.0
2009-04-16 01:00:00+00:00,10.18,97.12,0.0,0.0,0.0,335.4,1.7,164.0,94055.0
2009-04-16 02:00:00+00:00,9.54,98.0,0.0,0.0,0.0,325.87,1.58,176.0,94086.0
2009-04-16 03:00:00+00:00,8.89,98.88,0.0,0.0,0.0,316.33,1.47,187.0,94118.0
2009-04-16 04:00:00+00:00,8.25,99.76,0.0,0.0,0.0,306.8,1.35,199.0,94149.0
2009-04-16 05:00:00+00:00,8.59,99.61,0.0,0.0,0.0,301.35,1.31,206.0,94167.0
2009-04-16 06:00:00+00:00,8.94,99.45,0.0,0.0,0.0,295.9,1.27,213.0,94186.0
2009-04-16 07:00:00+00:00,9.29,99.3,33.0,8.14,32.0,290.45,1.23,220.0,94205.0
2009-04-16 08:00:00+00:00,10.17,97.06,23.0,0.0,23.0,295.57,1.39,226.0,94220.0
2009-04-16 09:00:00+00:00,11.06,94.82,276.0,124.47,219.0,300.68,1.55,232.0,94236.0
2009-04-16 10:00:00+00:00,11.94,92.58,427.0,225.82,292.0,305.8,1.71,239.0,94251.0
2009-04-16 11:00:00+00:00,12.92,89.04,669.0,620.31,231.0,311.28,1.68,239.0,94214.0
2009-04-16 12:00:00+00:00,13.91,85.49,583.0,254.07,386.0,316.77,1.65,239.0,94177.0
2009-04-16 13:00:00+00:00,14.9,81.95,296.0,3.75,293.0,322.25,1.61,239.0,94139.0
2009-04-16 14:00:00+00:00,15.15,76.05,132.0,0.0,132.0,315.45,1.9,234.0,94146.0
2009-04-16 15:00:00+00:00,15.41,70.16,393.0,64.16,347.0,308.65,2.18,229.0,94152.0
2009-04-16 16:00:00+00:00,15.67,64.26,240.0,8.15,235.0,301.85,2.47,225.0,94158.0
2009-04-16 17:00:00+00:00,14.6,68.85,376.0,362.93,203.0,298.73,2.24,213.0,94183.0
2009-04-16 18:00:00+00:00,13.53,73.45,177.45,212.88,110.0,295.62,2.02,202.0,94208.0
2009-04-16 19:00:00+00:00,12.45,78.04,67.2,142.53,46.6,292.5,1.79,191.0,94233.0
2009-04-16 20:00:00+00:00,11.22,81.43,0.0,0.0,0.0,285.92,1.99,206.0,94286.0
2009-04-16 21:00:00+00:00,9.98,84.81,0.0,0.0,0.0,279.33,2.19,221.0,94338.0
2009-04-16 22:00:00+00:00,8.75,88.2,0.0,0.0,0.0,272.75,2.39,236.0,94391.0
2009-04-16 23:00:00+00:00,8.2,89.01,0.0,0.0,0.0,271.47,2.23,260.0,94404.0
2009-04-17 00:00:00+00:00,7.64,89.81,0.0,0.0,0.0,270.18,2.06,284.0,94416.0
2009-04-17 01:00:00+00:00,7.09,90.62,0.0,0.0,0.0,268.9,1.9,309.0,94429.0
2009-04-17 02:00:00+00:00,6.6,91.3,0.0,0.0,0.0,268.95,1.58,318.0,94454.0
2009-04-17 03:00:00+00:00,6.11,91.99,0.0,0.0,0.0,269.0,1.26,326.0,94478.0
2009-04-17 04:00:00+00:00,5.62,92.67,0.0,0.0,0.0,269.05,0.94,335.0,94503.0
2009-04-17 05:00:00+00:00,6.49,91.4,0.0,0.0,0.0,268.92,1.03,336.0,94519.0
2009-04-17 06:00:00+00:00,7.37,90.12,0.0,0.0,0.0,268.78,1.13,336.0,94534.0
2009-04-17 07:00:00+00:00,8.25,88.85,47.55,109.76,33.5,268.65,1.23,336.0,94550.0
2009-04-17 08:00:00+00:00,10.33,79.56,155.95,224.87,88.3,273.47,1.34,289.0,94541.0
2009-04-17 09:00:00+00:00,12.4,70.26,315.9,351.07,153.5,278.28,1.45,242.0,94531.0
2009-04-17 10:00:00+00:00,14.48,60.97,448.5,426.43,191.7,283.1,1.56,195.0,94522.0
2009-04-17 11:00:00+00:00,15.09,58.83,535.8,410.16,244.5,287.92,1.47,192.0,94497.0
2009-04-17 12:00:00+00:00,15.7,56.68,585.0,379.86,289.0,292.73,1.37,188.0,94472.0
2009-04-17 13:00:00+00:00,16.31,54.54,603.2,413.64,270.4,297.55,1.28,185.0,94447.0
2009-04-17 14:00:00+00:00,16.46,53.01,570.15,420.99,239.9,299.77,1.15,182.0,94457.0
2009-04-17 15:00:00+00:00,16.62,51.47,494.3,392.74,211.4,301.98,1.02,179.0,94466.0
2009-04-17 16:00:00+00:00,16.77,49.94,406.3,358.55,185.25,304.2,0.88,176.0,94475.0
2009-04-17 17:00:00+00:00,15.61,56.34,315.3,352.64,146.0,302.72,1.11,169.0,94550.0
2009-04-17 18:00:00+00:00,14.45,62.75,181.95,248.62,102.3,301.23,1.33,162.0,94625.0
2009-04-17 19:00:00+00:00,13.29,69.15,69.8,164.95,45.35,299.75,1.56,156.0,94699.0
2009-04-17 20:00:00+00:00,11.8,73.36,0.0,0.0,0.0,299.28,1.56,115.0,94765.0
2009-04-17 21:00:00+00:00,10.31,77.56,0.0,0.0,0.0,298.82,1.56,75.0,94830.0
2009-04-17 22:00:00+00:00,8.82,81.77,0.0,0.0,0.0,298.35,1.56,35.0,94895.0
2009-04-17 23:00:00+00:00,7.76,83.81,0.0,0.0,0.0,295.5,1.59,28.0,94911.0
2009-04-18 00:00:00+00:00,6.69,85.85,0.0,0.0,0.0,292.65,1.62,22.0,94927.0
2009-04-18 01:00:00+00:00,5.63,87.89,0.0,0.0,0.0,289.8,1.66,16.0,94942.0
2009-04-18 02:00:00+00:00,5.03,89.49,0.0,0.0,0.0,293.17,1.81,17.0,94964.0
2009-04-18 03:00:00+00:00,4.43,91.08,0.0,0.0,0.0,296.53,1.96,19.0,94986.0
2009-04-18 04:00:00+00:00,3.84,92.68,0.0,0.0,0.0,299.9,2.11,20.0,95007.0
2009-04-18 05:00:00+00:00,5.16,91.19,0.0,0.0,0.0,297.22,1.79,22.0,95026.0
2009-04-18 06:00:00+00:00,6.48,89.69,0.0,0.0,0.0,294.53,1.47,24.0,95045.0
