Local time - DST,P
2015-07-12 07:10:00+00:00,80.58
2015-07-12 08:10:00+00:00,235.42
2015-07-12 09:10:00+00:00,392.37
2015-07-12 10:10:00+00:00,521.88
2015-07-12 11:10:00+00:00,617.03
2015-07-12 12:10:00+00:00,678.48
2015-07-12 13:10:00+00:00,701.03
2015-07-12 14:10:00+00:00,684.32
2015-07-12 15:10:00+00:00,626.7
2015-07-12 16:10:00+00:00,550.42
2015-07-12 17:10:00+00:00,427.28
2015-07-12 18:10:00+00:00,279.04
2015-07-12 19:10:00+00:00,123.2
2015-07-12 20:10:00+00:00,17.69
2015-07-12 21:10:00+00:00,0.0
2015-07-12 22:10:00+00:00,0.0
2015-07-12 23:10:00+00:00,0.0
2015-07-13 00:10:00+00:00,0.0
2015-07-13 01:10:00+00:00,0.0
2015-07-13 02:10:00+00:00,0.0
2015-07-13 03:10:00+00:00,0.0
2015-07-13 04:10:00+00:00,0.0
2015-07-13 05:10:00+00:00,0.0
2015-07-13 06:10:00+00:00,4.77
2015-07-13 07:10:00+00:00,80.19
2015-07-13 08:10:00+00:00,232.84
2015-07-13 09:10:00+00:00,393.83
2015-07-13 10:10:00+00:00,522.42
2015-07-13 11:10:00+00:00,565.36
2015-07-13 12:10:00+00:00,558.52
2015-07-13 13:10:00+00:00,560.56
2015-07-13 14:10:00+00:00,327.85
2015-07-13 15:10:00+00:00,541.6
2015-07-13 16:10:00+00:00,562.81
2015-07-13 17:10:00+00:00,429.78
2015-07-13 18:10:00+00:00,272.75
2015-07-13 19:10:00+00:00,115.39
2015-07-13 20:10:00+00:00,18.21
2015-07-13 21:10:00+00:00,0.0
2015-07-13 22:10:00+00:00,0.0
2015-07-13 23:10:00+00:00,0.0
2015-07-14 00:10:00+00:00,0.0
2015-07-14 01:10:00+00:00,0.0
2015-07-14 02:10:00+00:00,0.0
2015-07-14 03:10:00+00:00,0.0
2015-07-14 04:10:00+00:00,0.0
2015-07-14 05:10:00+00:00,0.0
2015-07-14 06:10:00+00:00,3.64
2015-07-14 07:10:00+00:00,79.03
2015-07-14 08:10:00+00:00,232.08
2015-07-14 09:10:00+00:00,388.56
2015-07-14 10:10:00+00:00,513.85
2015-07-14 11:10:00+00:00,606.7
2015-07-14 12:10:00+00:00,672.51
2015-07-14 13:10:00+00:00,704.89
2015-07-14 14:10:00+00:00,688.97
2015-07-14 15:10:00+00:00,642.04
2015-07-14 16:10:00+00:00,552.36
2015-07-14 17:10:00+00:00,436.69
2015-07-14 18:10:00+00:00,283.66
2015-07-14 19:10:00+00:00,122.55
2015-07-14 20:10:00+00:00,16.63
2015-07-14 21:10:00+00:00,0.0
2015-07-14 22:10:00+00:00,0.0
2015-07-14 23:10:00+00:00,0.0
2015-07-15 00:10:00+00:00,0.0
2015-07-15 01:10:00+00:00,0.0
2015-07-15 02:10:00+00:00,0.0
2015-07-15 03:10:00+00:00,0.0
2015-07-15 04:10:00+00:00,0.0
2015-07-15 05:10:00+00:00,0.0
2015-07-15 06:10:00+00:00,2.09
2015-07-15 07:10:00+00:00,77.1
2015-07-15 08:10:00+00:00,229.13
2015-07-15 09:10:00+00:00,385.02
2015-07-15 10:10:00+00:00,513.23
2015-07-15 11:10:00+00:00,603.61
2015-07-15 12:10:00+00:00,659.21
2015-07-15 13:10:00+00:00,685.0
2015-07-15 14:10:00+00:00,650.92
2015-07-15 15:10:00+00:00,622.1
2015-07-15 16:10:00+00:00,536.36
2015-07-15 17:10:00+00:00,416.47
2015-07-15 18:10:00+00:00,276.1
2015-07-15 19:10:00+00:00,114.07
2015-07-15 20:10:00+00:00,16.1
2015-07-15 21:10:00+00:00,0.0
2015-07-15 22:10:00+00:00,0.0
2015-07-15 23:10:00+00:00,0.0
2015-07-16 00:10:00+00:00,0.0
2015-07-16 01:10:00+00:00,0.0
2015-07-16 02:10:00+00:00,0.0
2015-07-16 03:10:00+00:00,0.0
2015-07-16 04:10:00+00:00,0.0
2015-07-16 05:10:00+00:00,0.0
2015-07-16 06:10:00+00:00,1.63
2015-07-16 07:10:00+00:00,76.16
2015-07-16 08:10:00+00:00,231.51
2015-07-16 09:10:00+00:00,391.21
2015-07-16 10:10:00+00:00,521.88
2015-07-16 11:10:00+00:00,621.38
2015-07-16 12:10:00+00:00,687.12
2015-07-16 13:10:00+00:00,712.05
2015-07-16 14:10:00+00:00,697.05
2015-07-16 15:10:00+00:00,649.4
2015-07-16 16:10:00+00:00,559.68
2015-07-16 17:10:00+00:00,430.34
2015-07-16 18:10:00+00:00,277.05
2015-07-16 19:10:00+00:00,120.1
2015-07-16 20:10:00+00:00,14.34
2015-07-16 21:10:00+00:00,0.0
2015-07-16 22:10:00+00:00,0.0
2015-07-16 23:10:00+00:00,0.0
2015-07-17 00:10:00+00:00,0.0
2015-07-17 01:10:00+00:00,0.0
2015-07-17 02:10:00+00:00,0.0
2015-07-17 03:10:00+00:00,0.0
2015-07-17 04:10:00+00:00,0.0
2015-07-17 05:10:00+00:00,0.0
2015-07-17 06:10:00+00:00,1.19
2015-07-17 07:10:00+00:00,74.86
2015-07-17 08:10:00+00:00,232.62
2015-07-17 09:10:00+00:00,396.3
2015-07-17 10:10:00+00:00,529.85
2015-07-17 11:10:00+00:00,631.06
2015-07-17 12:10:00+00:00,691.93
2015-07-17 13:10:00+00:00,717.28
2015-07-17 14:10:00+00:00,696.23
2015-07-17 15:10:00+00:00,655.51
2015-07-17 16:10:00+00:00,565.35
2015-07-17 17:10:00+00:00,446.08
2015-07-17 18:10:00+00:00,281.63
2015-07-17 19:10:00+00:00,120.8
2015-07-17 20:10:00+00:00,13.65
2015-07-17 21:10:00+00:00,0.0
2015-07-17 22:10:00+00:00,0.0
2015-07-17 23:10:00+00:00,0.0
2015-07-18 00:10:00+00:00,0.0
2015-07-18 01:10:00+00:00,0.0
2015-07-18 02:10:00+00:00,0.0
2015-07-18 03:10:00+00:00,0.0
2015-07-18 04:10:00+00:00,0.0
2015-07-18 05:10:00+00:00,0.0
2015-07-18 06:10:00+00:00,0.04
2015-07-18 07:10:00+00:00,73.13
2015-07-18 08:10:00+00:00,224.5
2015-07-18 09:10:00+00:00,382.21
2015-07-18 10:10:00+00:00,507.62
2015-07-18 11:10:00+00:00,598.42
2015-07-18 12:10:00+00:00,663.74
2015-07-18 13:10:00+00:00,686.76
2015-07-18 14:10:00+00:00,681.8
2015-07-18 15:10:00+00:00,624.5
2015-07-18 16:10:00+00:00,493.24
2015-07-18 17:10:00+00:00,367.11
2015-07-18 18:10:00+00:00,274.81
2015-07-18 19:10:00+00:00,117.98
2015-07-18 20:10:00+00:00,11.37
2015-07-18 21:10:00+00:00,0.0
2015-07-18 22:10:00+00:00,0.0
2015-07-18 23:10:00+00:00,0.0
2015-07-19 00:10:00+00:00,0.0
2015-07-19 01:10:00+00:00,0.0
2015-07-19 02:10:00+00:00,0.0
2015-07-19 03:10:00+00:00,0.0
2015-07-19 04:10:00+00:00,0.0
2015-07-19 05:10:00+00:00,0.0
2015-07-19 06:10:00+00:00,0.04
2015-07-19 07:10:00+00:00,72.29
2015-07-19 08:10:00+00:00,223.58
2015-07-19 09:10:00+00:00,384.06
2015-07-19 10:10:00+00:00,514.46
2015-07-19 11:10:00+00:00,609.38
2015-07-19 12:10:00+00:00,677.05
2015-07-19 13:10:00+00:00,699.69
2015-07-19 14:10:00+00:00,665.33
2015-07-19 15:10:00+00:00,613.54
2015-07-19 16:10:00+00:00,557.76
2015-07-19 17:10:00+00:00,430.26
2015-07-19 18:10:00+00:00,274.77
2015-07-19 19:10:00+00:00,116.41
2015-07-19 20:10:00+00:00,11.04
2015-07-19 21:10:00+00:00,0.0
2015-07-19 22:10:00+00:00,0.0
2015-07-19 23:10:00+00:00,0.0
2015-07-20 00:10:00+00:00,0.0
2015-07-20 01:10:00+00:00,0.0
2015-07-20 02:10:00+00:00,0.0
2015-07-20 03:10:00+00:00,0.0
2015-07-20 04:10:00+00:00,0.0
2015-07-20 05:10:00+00:00,0.0
2015-07-20 06:10:00+00:00,0.0
2015-07-20 07:10:00+00:00,70.74
2015-07-20 08:10:00+00:00,222.61
2015-07-20 09:10:00+00:00,380.44
2015-07-20 10:10:00+00:00,513.38
2015-07-20 11:10:00+00:00,611.82
2015-07-20 12:10:00+00:00,670.78
2015-07-20 13:10:00+00:00,695.25
2015-07-20 14:10:00+00:00,653.56
2015-07-20 15:10:00+00:00,552.78
2015-07-20 16:10:00+00:00,548.55
2015-07-20 17:10:00+00:00,431.74
2015-07-20 18:10:00+00:00,274.13
2015-07-20 19:10:00+00:00,116.71
2015-07-20 20:10:00+00:00,11.36
2015-07-20 21:10:00+00:00,0.0
2015-07-20 22:10:00+00:00,0.0
2015-07-20 23:10:00+00:00,0.0
2015-07-21 00:10:00+00:00,0.0
2015-07-21 01:10:00+00:00,0.0
2015-07-21 02:10:00+00:00,0.0
2015-07-21 03:10:00+00:00,0.0
2015-07-21 04:10:00+00:00,0.0
2015-07-21 05:10:00+00:00,0.0
2015-07-21 06:10:00+00:00,0.0
2015-07-21 07:10:00+00:00,69.61
2015-07-21 08:10:00+00:00,220.73
2015-07-21 09:10:00+00:00,380.24
2015-07-21 10:10:00+00:00,506.79
2015-07-21 11:10:00+00:00,598.72
2015-07-21 12:10:00+00:00,657.91
2015-07-21 13:10:00+00:00,670.27
2015-07-21 14:10:00+00:00,659.71
2015-07-21 15:10:00+00:00,580.77
2015-07-21 16:10:00+00:00,471.9
2015-07-21 17:10:00+00:00,405.07
2015-07-21 18:10:00+00:00,261.37
2015-07-21 19:10:00+00:00,97.44
2015-07-21 20:10:00+00:00,6.21
2015-07-21 21:10:00+00:00,0.0
2015-07-21 22:10:00+00:00,0.0
2015-07-21 23:10:00+00:00,0.0
2015-07-22 00:10:00+00:00,0.0
2015-07-22 01:10:00+00:00,0.0
2015-07-22 02:10:00+00:00,0.0
2015-07-22 03:10:00+00:00,0.0
2015-07-22 04:10:00+00:00,0.0
2015-07-22 05:10:00+00:00,0.0
2015-07-22 06:10:00+00:00,0.0
2015-07-22 07:10:00+00:00,68.66
2015-07-22 08:10:00+00:00,218.24
2015-07-22 09:10:00+00:00,372.6
2015-07-22 10:10:00+00:00,501.0
2015-07-22 11:10:00+00:00,587.83
2015-07-22 12:10:00+00:00,656.39
2015-07-22 13:10:00+00:00,683.02
2015-07-22 14:10:00+00:00,678.25
2015-07-22 15:10:00+00:00,609.77
2015-07-22 16:10:00+00:00,523.59
2015-07-22 17:10:00+00:00,26.92
2015-07-22 18:10:00+00:00,26.33
2015-07-22 19:10:00+00:00,6.18
2015-07-22 20:10:00+00:00,4.01
2015-07-22 21:10:00+00:00,0.0
2015-07-22 22:10:00+00:00,0.0
2015-07-22 23:10:00+00:00,0.0
2015-07-23 00:10:00+00:00,0.0
2015-07-23 01:10:00+00:00,0.0
2015-07-23 02:10:00+00:00,0.0
2015-07-23 03:10:00+00:00,0.0
2015-07-23 04:10:00+00:00,0.0
2015-07-23 05:10:00+00:00,0.0
2015-07-23 06:10:00+00:00,0.0
2015-07-23 07:10:00+00:00,66.38
2015-07-23 08:10:00+00:00,165.76
2015-07-23 09:10:00+00:00,373.06
2015-07-23 10:10:00+00:00,510.07
2015-07-23 11:10:00+00:00,608.71
2015-07-23 12:10:00+00:00,665.86
2015-07-23 13:10:00+00:00,685.18
2015-07-23 14:10:00+00:00,637.36
2015-07-23 15:10:00+00:00,591.07
2015-07-23 16:10:00+00:00,263.96
2015-07-23 17:10:00+00:00,386.78
2015-07-23 18:10:00+00:00,286.83
2015-07-23 19:10:00+00:00,115.36
2015-07-23 20:10:00+00:00,10.77
2015-07-23 21:10:00+00:00,0.0
2015-07-23 22:10:00+00:00,0.0
2015-07-23 23:10:00+00:00,0.0
2015-07-24 00:10:00+00:00,0.0
2015-07-24 01:10:00+00:00,0.0
2015-07-24 02:10:00+00:00,0.0
2015-07-24 03:10:00+00:00,0.0
2015-07-24 04:10:00+00:00,0.0
2015-07-24 05:10:00+00:00,0.0
2015-07-24 06:10:00+00:00,0.0
2015-07-24 07:10:00+00:00,65.5
2015-07-24 08:10:00+00:00,213.44
2015-07-24 09:10:00+00:00,377.01
2015-07-24 10:10:00+00:00,510.38
2015-07-24 11:10:00+00:00,607.87
2015-07-24 12:10:00+00:00,672.09
2015-07-24 13:10:00+00:00,692.6
2015-07-24 14:10:00+00:00,668.03
2015-07-24 15:10:00+00:00,338.68
2015-07-24 16:10:00+00:00,37.56
2015-07-24 17:10:00+00:00,31.67
2015-07-24 18:10:00+00:00,65.64
2015-07-24 19:10:00+00:00,114.66
2015-07-24 20:10:00+00:00,10.5
2015-07-24 21:10:00+00:00,0.0
2015-07-24 22:10:00+00:00,0.0
2015-07-24 23:10:00+00:00,0.0
2015-07-25 00:10:00+00:00,0.0
2015-07-25 01:10:00+00:00,0.0
2015-07-25 02:10:00+00:00,0.0
2015-07-25 03:10:00+00:00,0.0
2015-07-25 04:10:00+00:00,0.0
2015-07-25 05:10:00+00:00,0.0
2015-07-25 06:10:00+00:00,0.0
2015-07-25 07:10:00+00:00,64.58
2015-07-25 08:10:00+00:00,216.58
2015-07-25 09:10:00+00:00,376.93
2015-07-25 10:10:00+00:00,479.01
2015-07-25 11:10:00+00:00,505.92
2015-07-25 12:10:00+00:00,620.45
2015-07-25 13:10:00+00:00,705.83
2015-07-25 14:10:00+00:00,50.71
2015-07-25 15:10:00+00:00,314.35
2015-07-25 16:10:00+00:00,221.63
2015-07-25 17:10:00+00:00,383.62
2015-07-25 18:10:00+00:00,288.87
2015-07-25 19:10:00+00:00,112.0
2015-07-25 20:10:00+00:00,9.1
2015-07-25 21:10:00+00:00,0.0
2015-07-25 22:10:00+00:00,0.0
2015-07-25 23:10:00+00:00,0.0
2015-07-26 00:10:00+00:00,0.0
2015-07-26 01:10:00+00:00,0.0
2015-07-26 02:10:00+00:00,0.0
2015-07-26 03:10:00+00:00,0.0
2015-07-26 04:10:00+00:00,0.0
2015-07-26 05:10:00+00:00,0.0
2015-07-26 06:10:00+00:00,0.0
2015-07-26 07:10:00+00:00,63.6
2015-07-26 08:10:00+00:00,222.43
2015-07-26 09:10:00+00:00,388.64
2015-07-26 10:10:00+00:00,525.59
2015-07-26 11:10:00+00:00,625.44
2015-07-26 12:10:00+00:00,683.54
2015-07-26 13:10:00+00:00,667.23
2015-07-26 14:10:00+00:00,641.95
2015-07-26 15:10:00+00:00,629.29
2015-07-26 16:10:00+00:00,546.53
2015-07-26 17:10:00+00:00,392.65
2015-07-26 18:10:00+00:00,264.43
2015-07-26 19:10:00+00:00,110.57
2015-07-26 20:10:00+00:00,8.76
2015-07-26 21:10:00+00:00,0.0
2015-07-26 22:10:00+00:00,0.0
2015-07-26 23:10:00+00:00,0.0
2015-07-27 00:10:00+00:00,0.0
2015-07-27 01:10:00+00:00,0.0
2015-07-27 02:10:00+00:00,0.0
2015-07-27 03:10:00+00:00,0.0
2015-07-27 04:10:00+00:00,0.0
2015-07-27 05:10:00+00:00,0.0
2015-07-27 06:10:00+00:00,0.0
2015-07-27 07:10:00+00:00,61.69
2015-07-27 08:10:00+00:00,199.46
2015-07-27 09:10:00+00:00,340.09
2015-07-27 10:10:00+00:00,482.87
2015-07-27 11:10:00+00:00,637.57
2015-07-27 12:10:00+00:00,640.37
2015-07-27 13:10:00+00:00,691.18
2015-07-27 14:10:00+00:00,406.45
2015-07-27 15:10:00+00:00,622.26
2015-07-27 16:10:00+00:00,519.58
2015-07-27 17:10:00+00:00,407.11
2015-07-27 18:10:00+00:00,114.08
2015-07-27 19:10:00+00:00,103.33
2015-07-27 20:10:00+00:00,8.65
2015-07-27 21:10:00+00:00,0.0
2015-07-27 22:10:00+00:00,0.0
2015-07-27 23:10:00+00:00,0.0
2015-07-28 00:10:00+00:00,0.0
2015-07-28 01:10:00+00:00,0.0
2015-07-28 02:10:00+00:00,0.0
2015-07-28 03:10:00+00:00,0.0
2015-07-28 04:10:00+00:00,0.0
2015-07-28 05:10:00+00:00,0.0
2015-07-28 06:10:00+00:00,0.0
2015-07-28 07:10:00+00:00,60.64
2015-07-28 08:10:00+00:00,224.88
2015-07-28 09:10:00+00:00,389.6
2015-07-28 10:10:00+00:00,529.28
2015-07-28 11:10:00+00:00,613.06
2015-07-28 12:10:00+00:00,686.27
2015-07-28 13:10:00+00:00,447.12
2015-07-28 14:10:00+00:00,548.3
2015-07-28 15:10:00+00:00,619.17
2015-07-28 16:10:00+00:00,456.33
2015-07-28 17:10:00+00:00,280.19
2015-07-28 18:10:00+00:00,279.04
2015-07-28 19:10:00+00:00,109.19
2015-07-28 20:10:00+00:00,7.58
2015-07-28 21:10:00+00:00,0.0
2015-07-28 22:10:00+00:00,0.0
2015-07-28 23:10:00+00:00,0.0
2015-07-29 00:10:00+00:00,0.0
2015-07-29 01:10:00+00:00,0.0
2015-07-29 02:10:00+00:00,0.0
2015-07-29 03:10:00+00:00,0.0
2015-07-29 04:10:00+00:00,0.0
2015-07-29 05:10:00+00:00,0.0
2015-07-29 06:10:00+00:00,0.0
2015-07-29 07:10:00+00:00,59.63
2015-07-29 08:10:00+00:00,220.39
2015-07-29 09:10:00+00:00,391.88
2015-07-29 10:10:00+00:00,534.03
2015-07-29 11:10:00+00:00,641.85
2015-07-29 12:10:00+00:00,686.42
2015-07-29 13:10:00+00:00,724.78
2015-07-29 14:10:00+00:00,703.65
2015-07-29 15:10:00+00:00,655.93
2015-07-29 16:10:00+00:00,572.68
2015-07-29 17:10:00+00:00,437.63
2015-07-29 18:10:00+00:00,273.8
2015-07-29 19:10:00+00:00,107.01
2015-07-29 20:10:00+00:00,7.67
2015-07-29 21:10:00+00:00,0.0
2015-07-29 22:10:00+00:00,0.0
2015-07-29 23:10:00+00:00,0.0
2015-07-30 00:10:00+00:00,0.0
2015-07-30 01:10:00+00:00,0.0
2015-07-30 02:10:00+00:00,0.0
2015-07-30 03:10:00+00:00,0.0
2015-07-30 04:10:00+00:00,0.0
2015-07-30 05:10:00+00:00,0.0
2015-07-30 06:10:00+00:00,0.0
2015-07-30 07:10:00+00:00,58.33
2015-07-30 08:10:00+00:00,216.59
2015-07-30 09:10:00+00:00,385.51
2015-07-30 10:10:00+00:00,525.86
2015-07-30 11:10:00+00:00,624.98
2015-07-30 12:10:00+00:00,507.45
2015-07-30 13:10:00+00:00,614.08
2015-07-30 14:10:00+00:00,623.43
2015-07-30 15:10:00+00:00,655.64
2015-07-30 16:10:00+00:00,538.07
2015-07-30 17:10:00+00:00,412.54
2015-07-30 18:10:00+00:00,180.72
2015-07-30 19:10:00+00:00,102.24
2015-07-30 20:10:00+00:00,7.52
2015-07-30 21:10:00+00:00,0.0
2015-07-30 22:10:00+00:00,0.0
2015-07-30 23:10:00+00:00,0.0
2015-07-31 00:10:00+00:00,0.0
2015-07-31 01:10:00+00:00,0.0
2015-07-31 02:10:00+00:00,0.0
2015-07-31 03:10:00+00:00,0.0
2015-07-31 04:10:00+00:00,0.0
2015-07-31 05:10:00+00:00,0.0
2015-07-31 06:10:00+00:00,0.0
2015-07-31 07:10:00+00:00,28.0
2015-07-31 08:10:00+00:00,216.62
2015-07-31 09:10:00+00:00,380.03
2015-07-31 10:10:00+00:00,240.38
2015-07-31 11:10:00+00:00,589.49
2015-07-31 12:10:00+00:00,657.46
2015-07-31 13:10:00+00:00,646.63
2015-07-31 14:10:00+00:00,253.73
2015-07-31 15:10:00+00:00,44.59
2015-07-31 16:10:00+00:00,206.17
2015-07-31 17:10:00+00:00,301.97
2015-07-31 18:10:00+00:00,271.64
2015-07-31 19:10:00+00:00,102.18
2015-07-31 20:10:00+00:00,7.19
2015-07-31 21:10:00+00:00,0.0
2015-07-31 22:10:00+00:00,0.0
2015-07-31 23:10:00+00:00,0.0
2015-08-01 00:10:00+00:00,0.0
2015-08-01 01:10:00+00:00,0.0
2015-08-01 02:10:00+00:00,0.0
2015-08-01 03:10:00+00:00,0.0
2015-08-01 04:10:00+00:00,0.0
2015-08-01 05:10:00+00:00,0.0
2015-08-01 06:10:00+00:00,0.0
2015-08-01 07:10:00+00:00,54.56
2015-08-01 08:10:00+00:00,188.51
2015-08-01 09:10:00+00:00,311.34
2015-08-01 10:10:00+00:00,364.34
2015-08-01 11:10:00+00:00,574.55
2015-08-01 12:10:00+00:00,665.05
2015-08-01 13:10:00+00:00,715.99
2015-08-01 14:10:00+00:00,434.5
2015-08-01 15:10:00+00:00,131.4
2015-08-01 16:10:00+00:00,510.31
2015-08-01 17:10:00+00:00,422.74
2015-08-01 18:10:00+00:00,136.02
2015-08-01 19:10:00+00:00,50.51
2015-08-01 20:10:00+00:00,0.0
2015-08-01 21:10:00+00:00,0.0
2015-08-01 22:10:00+00:00,0.0
2015-08-01 23:10:00+00:00,0.0
2015-08-02 00:10:00+00:00,0.0
2015-08-02 01:10:00+00:00,0.0
2015-08-02 02:10:00+00:00,0.0
2015-08-02 03:10:00+00:00,0.0
2015-08-02 04:10:00+00:00,0.0
2015-08-02 05:10:00+00:00,0.0
2015-08-02 06:10:00+00:00,0.0
2015-08-02 07:10:00+00:00,54.73
2015-08-02 08:10:00+00:00,205.95
2015-08-02 09:10:00+00:00,179.96
2015-08-02 10:10:00+00:00,513.99
2015-08-02 11:10:00+00:00,612.09
2015-08-02 12:10:00+00:00,678.36
2015-08-02 13:10:00+00:00,683.66
2015-08-02 14:10:00+00:00,570.79
2015-08-02 15:10:00+00:00,605.28
2015-08-02 16:10:00+00:00,559.65
2015-08-02 17:10:00+00:00,424.51
2015-08-02 18:10:00+00:00,264.58
2015-08-02 19:10:00+00:00,99.0
2015-08-02 20:10:00+00:00,0.0
2015-08-02 21:10:00+00:00,0.0
2015-08-02 22:10:00+00:00,0.0
2015-08-02 23:10:00+00:00,0.0
2015-08-03 00:10:00+00:00,0.0
2015-08-03 01:10:00+00:00,0.0
2015-08-03 02:10:00+00:00,0.0
2015-08-03 03:10:00+00:00,0.0
2015-08-03 04:10:00+00:00,0.0
2015-08-03 05:10:00+00:00,0.0
2015-08-03 06:10:00+00:00,0.0
2015-08-03 07:10:00+00:00,52.37
2015-08-03 08:10:00+00:00,209.77
2015-08-03 09:10:00+00:00,377.24
2015-08-03 10:10:00+00:00,517.84
2015-08-03 11:10:00+00:00,617.89
2015-08-03 12:10:00+00:00,686.12
2015-08-03 13:10:00+00:00,714.62
2015-08-03 14:10:00+00:00,698.76
2015-08-03 15:10:00+00:00,641.9
2015-08-03 16:10:00+00:00,556.87
2015-08-03 17:10:00+00:00,418.36
2015-08-03 18:10:00+00:00,258.65
2015-08-03 19:10:00+00:00,88.76
2015-08-03 20:10:00+00:00,0.0
2015-08-03 21:10:00+00:00,0.0
2015-08-03 22:10:00+00:00,0.0
2015-08-03 23:10:00+00:00,0.0
2015-08-04 00:10:00+00:00,0.0
2015-08-04 01:10:00+00:00,0.0
2015-08-04 02:10:00+00:00,0.0
2015-08-04 03:10:00+00:00,0.0
2015-08-04 04:10:00+00:00,0.0
2015-08-04 05:10:00+00:00,0.0
2015-08-04 06:10:00+00:00,0.0
2015-08-04 07:10:00+00:00,50.88
2015-08-04 08:10:00+00:00,206.38
2015-08-04 09:10:00+00:00,370.77
2015-08-04 10:10:00+00:00,504.02
2015-08-04 11:10:00+00:00,598.64
2015-08-04 12:10:00+00:00,661.34
2015-08-04 13:10:00+00:00,685.47
2015-08-04 14:10:00+00:00,678.86
2015-08-04 15:10:00+00:00,631.52
2015-08-04 16:10:00+00:00,545.95
2015-08-04 17:10:00+00:00,413.94
2015-08-04 18:10:00+00:00,254.35
2015-08-04 19:10:00+00:00,93.57
2015-08-04 20:10:00+00:00,0.0
2015-08-04 21:10:00+00:00,0.0
2015-08-04 22:10:00+00:00,0.0
2015-08-04 23:10:00+00:00,0.0
2015-08-05 00:10:00+00:00,0.0
2015-08-05 01:10:00+00:00,0.0
2015-08-05 02:10:00+00:00,0.0
2015-08-05 03:10:00+00:00,0.0
2015-08-05 04:10:00+00:00,0.0
2015-08-05 05:10:00+00:00,0.0
2015-08-05 06:10:00+00:00,0.0
2015-08-05 07:10:00+00:00,1.67
2015-08-05 08:10:00+00:00,199.6
2015-08-05 09:10:00+00:00,361.36
2015-08-05 10:10:00+00:00,502.65
2015-08-05 11:10:00+00:00,609.74
2015-08-05 12:10:00+00:00,671.82
2015-08-05 13:10:00+00:00,691.07
2015-08-05 14:10:00+00:00,663.66
2015-08-05 15:10:00+00:00,624.92
2015-08-05 16:10:00+00:00,527.57
2015-08-05 17:10:00+00:00,348.93
2015-08-05 18:10:00+00:00,220.54
2015-08-05 19:10:00+00:00,85.99
2015-08-05 20:10:00+00:00,0.0
2015-08-05 21:10:00+00:00,0.0
2015-08-05 22:10:00+00:00,0.0
2015-08-05 23:10:00+00:00,0.0
2015-08-06 00:10:00+00:00,0.0
2015-08-06 01:10:00+00:00,0.0
2015-08-06 02:10:00+00:00,0.0
2015-08-06 03:10:00+00:00,0.0
2015-08-06 04:10:00+00:00,0.0
2015-08-06 05:10:00+00:00,0.0
2015-08-06 06:10:00+00:00,0.0
2015-08-06 07:10:00+00:00,48.05
2015-08-06 08:10:00+00:00,198.26
2015-08-06 09:10:00+00:00,361.78
2015-08-06 10:10:00+00:00,503.14
2015-08-06 11:10:00+00:00,606.52
2015-08-06 12:10:00+00:00,673.22
2015-08-06 13:10:00+00:00,700.41
2015-08-06 14:10:00+00:00,680.21
2015-08-06 15:10:00+00:00,571.25
2015-08-06 16:10:00+00:00,514.52
2015-08-06 17:10:00+00:00,388.8
2015-08-06 18:10:00+00:00,251.11
2015-08-06 19:10:00+00:00,88.57
2015-08-06 20:10:00+00:00,0.0
2015-08-06 21:10:00+00:00,0.0
2015-08-06 22:10:00+00:00,0.0
2015-08-06 23:10:00+00:00,0.0
2015-08-07 00:10:00+00:00,0.0
2015-08-07 01:10:00+00:00,0.0
2015-08-07 02:10:00+00:00,0.0
2015-08-07 03:10:00+00:00,0.0
2015-08-07 04:10:00+00:00,0.0
2015-08-07 05:10:00+00:00,0.0
2015-08-07 06:10:00+00:00,0.0
2015-08-07 07:10:00+00:00,46.02
2015-08-07 08:10:00+00:00,190.26
2015-08-07 09:10:00+00:00,352.95
2015-08-07 10:10:00+00:00,494.82
2015-08-07 11:10:00+00:00,603.97
2015-08-07 12:10:00+00:00,675.14
2015-08-07 13:10:00+00:00,699.57
2015-08-07 14:10:00+00:00,675.94
2015-08-07 15:10:00+00:00,613.68
2015-08-07 16:10:00+00:00,529.0
2015-08-07 17:10:00+00:00,401.06
2015-08-07 18:10:00+00:00,240.17
2015-08-07 19:10:00+00:00,79.15
2015-08-07 20:10:00+00:00,0.0
2015-08-07 21:10:00+00:00,0.0
2015-08-07 22:10:00+00:00,0.0
2015-08-07 23:10:00+00:00,0.0
2015-08-08 00:10:00+00:00,0.0
2015-08-08 01:10:00+00:00,0.0
2015-08-08 02:10:00+00:00,0.0
2015-08-08 03:10:00+00:00,0.0
2015-08-08 04:10:00+00:00,0.0
2015-08-08 05:10:00+00:00,0.0
2015-08-08 06:10:00+00:00,0.0
2015-08-08 07:10:00+00:00,42.69
2015-08-08 08:10:00+00:00,183.0
2015-08-08 09:10:00+00:00,348.6
2015-08-08 10:10:00+00:00,494.76
2015-08-08 11:10:00+00:00,601.74
2015-08-08 12:10:00+00:00,664.95
2015-08-08 13:10:00+00:00,692.88
2015-08-08 14:10:00+00:00,667.32
2015-08-08 15:10:00+00:00,617.16
2015-08-08 16:10:00+00:00,529.65
2015-08-08 17:10:00+00:00,396.54
2015-08-08 18:10:00+00:00,116.12
2015-08-08 19:10:00+00:00,4.0
2015-08-08 20:10:00+00:00,0.0
2015-08-08 21:10:00+00:00,0.0
2015-08-08 22:10:00+00:00,0.0
2015-08-08 23:10:00+00:00,0.0
2015-08-09 00:10:00+00:00,0.0
